170921223837, FC, Phase1, X0, F100, 131072, 2, 100, 0, 12492.0426, 1561.5048, 0.00151132, 12492.2325, 1561.5288, 0.00151121, 12491.4000, 1561.4300, 0.00151140, NORMAL	, 170921223837, FC, Phase1, X0, F100, 131072, 2, 100, 0, NORMAL, Average,  96.1448909972,  0.0363563315,  2.3332040399,  2.4597696539,  0.1508481765
170921224050, FC, Phase1, X0, F100, 262144, 2, 100, 0, 6232.8283, 1558.2083, 0.00304028, 6231.2254, 1557.8075, 0.00304097, 6234.7600, 1558.6900, 0.00303945, NORMAL	, 170921224050, FC, Phase1, X0, F100, 262144, 2, 100, 0, NORMAL, Average,  97.8163880366,  0.0146523562,  1.2474672670,  1.3257762260,  0.0884488680
170921224303, FC, Phase1, X0, F100, 524288, 2, 100, 0, 3088.8732, 1544.4364, 0.00614570, 3089.1329, 1544.5667, 0.00614510, 3089.2100, 1544.6100, 0.00614572, NORMAL	, 170921224303, FC, Phase1, X0, F100, 524288, 2, 100, 0, NORMAL, Average,  98.5932883880,  0.0037975976,  0.7926737787,  0.8297534118,  0.0396090766
170921224517, FC, Phase1, X0, F100, 1048576, 2, 100, 0, 1521.6617, 1521.6617, 0.01249439, 1521.7196, 1521.7196, 0.01249151, 1521.9100, 1521.9100, 0.01249106, NORMAL	, 170921224517, FC, Phase1, X0, F100, 1048576, 2, 100, 0, NORMAL, Average,  99.0322257971,  0.0027131209,  0.5073582597,  0.5156955503,  0.0260508097
170921224730, FC, Phase1, X0, F100, 512, 2, 70, 30, 64443.9123, 31.4713, 0.00024761, 64465.1021, 31.4767, 0.00024750, 64442.6300, 31.4700, 0.00024766, NORMAL	, 170921224730, FC, Phase1, X0, F100, 512, 2, 70, 30, NORMAL, Average,  88.1058891505,  0.1654772653,  8.9012158477,  10.2176064098,  1.3233040242
170921224943, FC, Phase1, X0, F100, 1024, 2, 70, 30, 64356.8096, 62.8483, 0.00024783, 64244.7758, 62.7388, 0.00024842, 64380.9900, 62.8700, 0.00024771, NORMAL	, 170921224943, FC, Phase1, X0, F100, 1024, 2, 70, 30, NORMAL, Average,  88.1172787452,  0.1568003884,  9.0134741384,  10.2913799193,  1.2750115954
170921225156, FC, Phase1, X0, F100, 2048, 2, 70, 30, 64194.0535, 125.3791, 0.00024898, 64132.1346, 125.2583, 0.00024927, 64276.7800, 125.5400, 0.00024860, NORMAL	, 170921225156, FC, Phase1, X0, F100, 2048, 2, 70, 30, NORMAL, Average,  88.1137390834,  0.1524768530,  9.1204924991,  10.3702778027,  1.2724431119
170921225409, FC, Phase1, X0, F100, 4096, 2, 70, 30, 63451.2074, 247.8565, 0.00025196, 63401.4738, 247.6621, 0.00025218, 63516.5800, 248.1100, 0.00025169, NORMAL	, 170921225409, FC, Phase1, X0, F100, 4096, 2, 70, 30, NORMAL, Average,  88.2303366497,  0.1492013466,  8.8865646457,  10.1399930389,  1.2598027209
170921225622, FC, Phase1, X0, F100, 8192, 2, 70, 30, 60483.3091, 472.5250, 0.00026468, 60411.5500, 471.9642, 0.00026499, 60555.6500, 473.0900, 0.00026432, NORMAL	, 170921225622, FC, Phase1, X0, F100, 8192, 2, 70, 30, NORMAL, Average,  88.3513277954,  0.1660242828,  8.8582941809,  10.0585852200,  1.2001432877
170921225835, FC, Phase1, X0, F100, 16384, 2, 70, 30, 53910.6613, 842.3530, 0.00030155, 53902.9421, 842.2325, 0.00030159, 53930.4900, 842.6600, 0.00030144, NORMAL	, 170921225835, FC, Phase1, X0, F100, 16384, 2, 70, 30, NORMAL, Average,  89.3660500436,  0.1378289212,  8.0744906496,  9.1768238888,  1.1277116365
